# Spectrum Count Rate
# Energy bin (keV) 	 Rate (c/s) 	 Uncertainty (c/s)
71042.3 3.43745e+40 0
72737.6 3.27136e+40 0
74473.4 3.11329e+40 0
76250.7 2.96286e+40 0
78070.3 2.81969e+40 0
79933.4 2.68345e+40 0
81840.9 2.55378e+40 0
83794 2.43039e+40 0
85793.6 2.31295e+40 0
87841 2.20119e+40 0
89937.3 2.09483e+40 0
92083.5 1.99361e+40 0
94281 1.89728e+40 0
96531 1.8056e+40 0
98834.5 1.71836e+40 0
