TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
2.21094e+00	7.98414e+03	2.39292e+14	1.36864e+02	2.60917e+28	4.00000e+02	5.56327e+25	1.37240e+02	5.61354e-02	
2.21300e+00	8.06162e+03	2.41615e+14	1.00000e+02	2.22531e+26	1.37240e+02	2.61474e+28	1.36868e+02	5.59634e-02	
2.21321e+00	8.06948e+03	2.41850e+14	1.36868e+02	2.63699e+28	4.00000e+02	5.56327e+25	1.37240e+02	5.48927e-02	
2.21527e+00	8.14694e+03	2.44172e+14	1.00000e+02	2.22531e+26	1.37240e+02	2.64255e+28	1.36871e+02	5.47253e-02	
2.21548e+00	8.15482e+03	2.44409e+14	1.36871e+02	2.66481e+28	4.00000e+02	5.56327e+25	1.37239e+02	5.36895e-02	
2.21753e+00	8.23225e+03	2.46730e+14	1.00000e+02	2.22531e+26	1.37239e+02	2.67037e+28	1.36875e+02	5.35265e-02	
2.21774e+00	8.24016e+03	2.46967e+14	1.36875e+02	2.69262e+28	4.00000e+02	5.56327e+25	1.37239e+02	5.25241e-02	
2.21980e+00	8.31757e+03	2.49288e+14	1.00000e+02	2.22531e+26	1.37239e+02	2.69818e+28	1.36878e+02	5.23653e-02	
2.22001e+00	8.32550e+03	2.49525e+14	1.36878e+02	2.72044e+28	4.00000e+02	5.56327e+25	1.37239e+02	5.13950e-02	
2.22206e+00	8.40289e+03	2.51845e+14	1.00000e+02	2.22531e+26	1.37239e+02	2.72600e+28	1.36882e+02	5.12403e-02	
2.22228e+00	8.41084e+03	2.52084e+14	1.36882e+02	2.74825e+28	4.00000e+02	5.56327e+25	1.37238e+02	5.03007e-02	
2.22433e+00	8.48821e+03	2.54403e+14	1.00000e+02	2.22531e+26	1.37238e+02	2.75382e+28	1.36885e+02	5.01499e-02	
2.22454e+00	8.49618e+03	2.54642e+14	1.36885e+02	2.77607e+28	4.00000e+02	5.56327e+25	1.37238e+02	4.92398e-02	
2.22660e+00	8.57352e+03	2.56961e+14	1.00000e+02	2.22531e+26	1.37238e+02	2.78163e+28	1.36888e+02	4.90927e-02	
2.22681e+00	8.58152e+03	2.57200e+14	1.36888e+02	2.80389e+28	4.00000e+02	5.56327e+25	1.37238e+02	4.82109e-02	
2.22886e+00	8.65884e+03	2.59518e+14	1.00000e+02	2.22531e+26	1.37238e+02	2.80945e+28	1.36891e+02	4.80675e-02	
2.22908e+00	8.66686e+03	2.59759e+14	1.36891e+02	2.83170e+28	4.00000e+02	5.56327e+25	1.37237e+02	4.72129e-02	
2.23113e+00	8.74416e+03	2.62076e+14	1.00000e+02	2.22531e+26	1.37237e+02	2.83727e+28	1.36894e+02	4.70730e-02	
2.23134e+00	8.75220e+03	2.62317e+14	1.36894e+02	2.85952e+28	4.00000e+02	5.56327e+25	1.37237e+02	4.62444e-02	
2.23340e+00	8.82948e+03	2.64634e+14	1.00000e+02	2.22531e+26	1.37237e+02	2.86508e+28	1.36897e+02	4.61079e-02	
2.23361e+00	8.83754e+03	2.64876e+14	1.36897e+02	2.88734e+28	4.00000e+02	5.56327e+25	1.37237e+02	4.53043e-02	
2.23566e+00	8.91479e+03	2.67191e+14	1.00000e+02	2.22531e+26	1.37237e+02	2.89290e+28	1.36900e+02	4.51712e-02	
2.23588e+00	8.92288e+03	2.67434e+14	1.36900e+02	2.91515e+28	4.00000e+02	5.56327e+25	1.37236e+02	4.43916e-02	
2.23793e+00	9.00011e+03	2.69749e+14	1.00000e+02	2.22531e+26	1.37236e+02	2.92072e+28	1.36903e+02	4.42616e-02	
2.23814e+00	9.00822e+03	2.69992e+14	1.36903e+02	2.94297e+28	4.00000e+02	5.56327e+25	1.37236e+02	4.35052e-02	
2.24019e+00	9.08543e+03	2.72307e+14	1.00000e+02	2.22531e+26	1.37236e+02	2.94853e+28	1.36906e+02	4.33783e-02	
2.24041e+00	9.09356e+03	2.72551e+14	1.36906e+02	2.97078e+28	4.00000e+02	5.56327e+25	1.37236e+02	4.26441e-02	
2.24246e+00	9.17075e+03	2.74864e+14	1.00000e+02	2.22531e+26	1.37236e+02	2.97635e+28	1.36909e+02	4.25202e-02	
2.24268e+00	9.17890e+03	2.75109e+14	1.36909e+02	2.99860e+28	4.00000e+02	5.56327e+25	1.37236e+02	4.18074e-02	
2.24473e+00	9.25607e+03	2.77422e+14	1.00000e+02	2.22531e+26	1.37236e+02	3.00416e+28	1.36911e+02	4.16863e-02	
2.24494e+00	9.26424e+03	2.77667e+14	1.36911e+02	3.02642e+28	4.00000e+02	5.56327e+25	1.37235e+02	4.09941e-02	
2.24699e+00	9.34138e+03	2.79980e+14	1.00000e+02	2.22531e+26	1.37235e+02	3.03198e+28	1.36914e+02	4.08759e-02	
2.24721e+00	9.34958e+03	2.80226e+14	1.36914e+02	3.05423e+28	4.00000e+02	5.56327e+25	1.37235e+02	4.02035e-02	
2.24926e+00	9.42670e+03	2.82538e+14	1.00000e+02	2.22531e+26	1.37235e+02	3.05980e+28	1.36917e+02	4.00879e-02	
2.24948e+00	9.43492e+03	2.82784e+14	1.36917e+02	3.08205e+28	4.00000e+02	5.56327e+25	1.37235e+02	3.94346e-02	
2.25152e+00	9.51202e+03	2.85095e+14	1.00000e+02	2.22531e+26	1.37235e+02	3.08761e+28	1.36919e+02	3.93216e-02	
2.25174e+00	9.52026e+03	2.85342e+14	1.36919e+02	3.10987e+28	4.00000e+02	5.56327e+25	1.37235e+02	3.86867e-02	
2.25379e+00	9.59734e+03	2.87653e+14	1.00000e+02	2.22531e+26	1.37235e+02	3.11543e+28	1.36922e+02	3.85763e-02	
2.25401e+00	9.60560e+03	2.87901e+14	1.36922e+02	3.13768e+28	4.00000e+02	5.56327e+25	1.37234e+02	3.79591e-02	
2.25606e+00	9.68266e+03	2.90211e+14	1.00000e+02	2.22531e+26	1.37234e+02	3.14325e+28	1.36924e+02	3.78511e-02	
2.25628e+00	9.69094e+03	2.90459e+14	1.36924e+02	3.16550e+28	4.00000e+02	5.56327e+25	1.37234e+02	3.72509e-02	
2.25832e+00	9.76798e+03	2.92768e+14	1.00000e+02	2.22531e+26	1.37234e+02	3.17106e+28	1.36927e+02	3.71453e-02	
2.25854e+00	9.77628e+03	2.93017e+14	1.36927e+02	3.19332e+28	4.00000e+02	5.56327e+25	1.37234e+02	3.65617e-02	
2.26059e+00	9.85330e+03	2.95326e+14	1.00000e+02	2.22531e+26	1.37234e+02	3.19888e+28	1.36929e+02	3.64583e-02	
2.26081e+00	9.86162e+03	2.95576e+14	1.36929e+02	3.22113e+28	4.00000e+02	5.56327e+25	1.37234e+02	3.58906e-02	
2.26285e+00	9.93862e+03	2.97884e+14	1.00000e+02	2.22531e+26	1.37234e+02	3.22670e+28	1.36931e+02	3.57895e-02	
2.26308e+00	9.94696e+03	2.98134e+14	1.36931e+02	3.24895e+28	4.00000e+02	5.56327e+25	1.37233e+02	3.52370e-02	
2.26512e+00	1.00239e+04	3.00442e+14	1.00000e+02	2.22531e+26	1.37233e+02	3.25451e+28	1.36934e+02	3.51381e-02	
2.26534e+00	1.00323e+04	3.00692e+14	1.36934e+02	3.27676e+28	4.00000e+02	5.56327e+25	1.37233e+02	3.46005e-02	
2.26739e+00	1.01093e+04	3.02999e+14	1.00000e+02	2.22531e+26	1.37233e+02	3.28233e+28	1.36936e+02	3.45036e-02	
2.26761e+00	1.01176e+04	3.03251e+14	1.36936e+02	3.30458e+28	4.00000e+02	5.56327e+25	1.37233e+02	3.39803e-02	
2.26965e+00	1.01946e+04	3.05557e+14	1.00000e+02	2.22531e+26	1.37233e+02	3.31014e+28	1.36938e+02	3.38855e-02	
2.26988e+00	1.02030e+04	3.05809e+14	1.36938e+02	3.33240e+28	4.00000e+02	5.56327e+25	1.37233e+02	3.33759e-02	
2.27192e+00	1.02799e+04	3.08115e+14	1.00000e+02	2.22531e+26	1.37233e+02	3.33796e+28	1.36941e+02	3.32831e-02	
2.27214e+00	1.02883e+04	3.08367e+14	1.36941e+02	3.36021e+28	4.00000e+02	5.56327e+25	1.37232e+02	3.27868e-02	
2.27419e+00	1.03652e+04	3.10673e+14	1.00000e+02	2.22531e+26	1.37232e+02	3.36578e+28	1.36943e+02	3.26959e-02	
2.27441e+00	1.03736e+04	3.10926e+14	1.36943e+02	3.38803e+28	4.00000e+02	5.56327e+25	1.37232e+02	3.22126e-02	
2.27645e+00	1.04505e+04	3.13230e+14	1.00000e+02	2.22531e+26	1.37232e+02	3.39359e+28	1.36945e+02	3.21235e-02	
2.27668e+00	1.04590e+04	3.13484e+14	1.36945e+02	3.41585e+28	4.00000e+02	5.56327e+25	1.37232e+02	3.16526e-02	
2.27872e+00	1.05358e+04	3.15788e+14	1.00000e+02	2.22531e+26	1.37232e+02	3.42141e+28	1.36947e+02	3.15654e-02	
2.27894e+00	1.05443e+04	3.16042e+14	1.36947e+02	3.44366e+28	4.00000e+02	5.56327e+25	1.37232e+02	3.11065e-02	
2.28098e+00	1.06212e+04	3.18346e+14	1.00000e+02	2.22531e+26	1.37232e+02	3.44923e+28	1.36949e+02	3.10210e-02	
2.28121e+00	1.06297e+04	3.18600e+14	1.36949e+02	3.47148e+28	4.00000e+02	5.56327e+25	1.37231e+02	3.05737e-02	
2.28325e+00	1.07065e+04	3.20904e+14	1.00000e+02	2.22531e+26	1.37231e+02	3.47704e+28	1.36951e+02	3.04900e-02	
2.28348e+00	1.07150e+04	3.21159e+14	1.36951e+02	3.49930e+28	4.00000e+02	5.56327e+25	1.37231e+02	3.00539e-02	
2.28552e+00	1.07918e+04	3.23461e+14	1.00000e+02	2.22531e+26	1.37231e+02	3.50486e+28	1.36953e+02	2.99719e-02	
2.28574e+00	1.08003e+04	3.23717e+14	1.36953e+02	3.52711e+28	4.00000e+02	5.56327e+25	1.37231e+02	2.95467e-02	
2.28778e+00	1.08771e+04	3.26019e+14	1.00000e+02	2.22531e+26	1.37231e+02	3.53267e+28	1.36955e+02	2.94663e-02	
2.28801e+00	1.08857e+04	3.26275e+14	1.36955e+02	3.55493e+28	4.00000e+02	5.56327e+25	1.37231e+02	2.90517e-02	
2.29005e+00	1.09624e+04	3.28577e+14	1.00000e+02	2.22531e+26	1.37231e+02	3.56049e+28	1.36957e+02	2.89728e-02	
2.29028e+00	1.09710e+04	3.28834e+14	1.36957e+02	3.58274e+28	4.00000e+02	5.56327e+25	1.37231e+02	2.85684e-02	
2.29232e+00	1.10478e+04	3.31135e+14	1.00000e+02	2.22531e+26	1.37231e+02	3.58831e+28	1.36959e+02	2.84910e-02	
2.29254e+00	1.10564e+04	3.31392e+14	1.36959e+02	3.61056e+28	4.00000e+02	5.56327e+25	1.37230e+02	2.80965e-02	
2.29458e+00	1.11331e+04	3.33692e+14	1.00000e+02	2.22531e+26	1.37230e+02	3.61612e+28	1.36961e+02	2.80206e-02	
2.29481e+00	1.11417e+04	3.33950e+14	1.36961e+02	3.63838e+28	4.00000e+02	5.56327e+25	1.37230e+02	2.76356e-02	
2.29685e+00	1.12184e+04	3.36250e+14	1.00000e+02	2.22531e+26	1.37230e+02	3.64394e+28	1.36963e+02	2.75612e-02	
2.29708e+00	1.12270e+04	3.36509e+14	1.36963e+02	3.66619e+28	4.00000e+02	5.56327e+25	1.37230e+02	2.71855e-02	
2.29911e+00	1.13037e+04	3.38808e+14	1.00000e+02	2.22531e+26	1.37230e+02	3.67176e+28	1.36964e+02	2.71125e-02	
2.29934e+00	1.13124e+04	3.39067e+14	1.36964e+02	3.69401e+28	4.00000e+02	5.56327e+25	1.37230e+02	2.67458e-02	
2.30138e+00	1.13890e+04	3.41366e+14	1.00000e+02	2.22531e+26	1.37230e+02	3.69957e+28	1.36966e+02	2.66742e-02	
2.30161e+00	1.13977e+04	3.41625e+14	1.36966e+02	3.72183e+28	4.00000e+02	5.56327e+25	1.37230e+02	2.63162e-02	
2.30365e+00	1.14744e+04	3.43923e+14	1.00000e+02	2.22531e+26	1.37230e+02	3.72739e+28	1.36968e+02	2.62458e-02	
2.30388e+00	1.14830e+04	3.44183e+14	1.36968e+02	3.74964e+28	4.00000e+02	5.56327e+25	1.37229e+02	2.58963e-02	
2.30591e+00	1.15597e+04	3.46481e+14	1.00000e+02	2.22531e+26	1.37229e+02	3.75521e+28	1.36970e+02	2.58273e-02	
2.30614e+00	1.15684e+04	3.46742e+14	1.36970e+02	3.77746e+28	4.00000e+02	5.56327e+25	1.37229e+02	2.54859e-02	
2.30818e+00	1.16450e+04	3.49039e+14	1.00000e+02	2.22531e+26	1.37229e+02	3.78302e+28	1.36971e+02	2.54181e-02	
2.30841e+00	1.16537e+04	3.49300e+14	1.36971e+02	3.80527e+28	4.00000e+02	5.56327e+25	1.37229e+02	2.50847e-02	
2.31044e+00	1.17303e+04	3.51597e+14	1.00000e+02	2.22531e+26	1.37229e+02	3.81084e+28	1.36973e+02	2.50182e-02	
2.31068e+00	1.17391e+04	3.51858e+14	1.36973e+02	3.83309e+28	4.00000e+02	5.56327e+25	1.37229e+02	2.46924e-02	
2.31271e+00	1.18156e+04	3.54154e+14	1.00000e+02	2.22531e+26	1.37229e+02	3.83865e+28	1.36975e+02	2.46271e-02	
2.31294e+00	1.18244e+04	3.54417e+14	1.36975e+02	3.86091e+28	4.00000e+02	5.56327e+25	1.37229e+02	2.43089e-02	
2.31498e+00	1.19010e+04	3.56712e+14	1.00000e+02	2.22531e+26	1.37229e+02	3.86647e+28	1.36976e+02	2.42447e-02	
2.31521e+00	1.19097e+04	3.56975e+14	1.36976e+02	3.88872e+28	4.00000e+02	5.56327e+25	1.37229e+02	2.39337e-02	
2.31724e+00	1.19863e+04	3.59270e+14	1.00000e+02	2.22531e+26	1.37229e+02	3.89429e+28	1.36978e+02	2.38707e-02	
2.31748e+00	1.19951e+04	3.59533e+14	1.36978e+02	3.91654e+28	4.00000e+02	5.56327e+25	1.37228e+02	2.35667e-02	
2.31951e+00	1.20716e+04	3.61828e+14	1.00000e+02	2.22531e+26	1.37228e+02	3.92210e+28	1.36980e+02	2.35048e-02	
2.31974e+00	1.20804e+04	3.62091e+14	1.36980e+02	3.94436e+28	4.00000e+02	5.56327e+25	1.37228e+02	2.32077e-02	
2.32178e+00	1.21569e+04	3.64385e+14	1.00000e+02	2.22531e+26	1.37228e+02	3.94992e+28	1.36981e+02	2.31469e-02	
2.32201e+00	1.21657e+04	3.64650e+14	1.36981e+02	3.97217e+28	4.00000e+02	5.56327e+25	1.37228e+02	2.28564e-02	
2.32404e+00	1.22423e+04	3.66943e+14	1.00000e+02	2.22531e+26	1.37228e+02	3.97774e+28	1.36983e+02	2.27966e-02	
2.32428e+00	1.22511e+04	3.67208e+14	1.36983e+02	3.99999e+28	4.00000e+02	5.56327e+25	1.37228e+02	2.25126e-02	
2.32631e+00	1.23276e+04	3.69501e+14	1.00000e+02	2.22531e+26	1.37228e+02	4.00555e+28	1.36984e+02	2.24539e-02	
2.32654e+00	1.23364e+04	3.69766e+14	1.36984e+02	4.02781e+28	4.00000e+02	5.56327e+25	1.37228e+02	2.21761e-02	
2.32857e+00	1.24129e+04	3.72059e+14	1.00000e+02	2.22531e+26	1.37228e+02	4.03337e+28	1.36986e+02	2.21184e-02	
2.32881e+00	1.24218e+04	3.72324e+14	1.36986e+02	4.05562e+28	4.00000e+02	5.56327e+25	1.37228e+02	2.18467e-02	
2.33084e+00	1.24982e+04	3.74617e+14	1.00000e+02	2.22531e+26	1.37228e+02	4.06119e+28	1.36987e+02	2.17899e-02	
2.33108e+00	1.25071e+04	3.74883e+14	1.36987e+02	4.08344e+28	4.00000e+02	5.56327e+25	1.37227e+02	2.15241e-02	
2.33311e+00	1.25835e+04	3.77174e+14	1.00000e+02	2.22531e+26	1.37227e+02	4.08900e+28	1.36989e+02	2.14684e-02	
2.33334e+00	1.25924e+04	3.77441e+14	1.36989e+02	4.11125e+28	4.00000e+02	5.56327e+25	1.37227e+02	2.12083e-02	
2.33537e+00	1.26689e+04	3.79732e+14	1.00000e+02	2.22531e+26	1.37227e+02	4.11682e+28	1.36990e+02	2.11535e-02	
2.33561e+00	1.26778e+04	3.79999e+14	1.36990e+02	4.13907e+28	4.00000e+02	5.56327e+25	1.37227e+02	2.08990e-02	
2.33764e+00	1.27542e+04	3.82290e+14	1.00000e+02	2.22531e+26	1.37227e+02	4.14463e+28	1.36992e+02	2.08452e-02	
2.33788e+00	1.27631e+04	3.82557e+14	1.36992e+02	4.16689e+28	4.00000e+02	5.56327e+25	1.37227e+02	2.05961e-02	
2.33991e+00	1.28395e+04	3.84848e+14	1.00000e+02	2.22531e+26	1.37227e+02	4.17245e+28	1.36993e+02	2.05431e-02	
2.34014e+00	1.28484e+04	3.85116e+14	1.36993e+02	4.19470e+28	4.00000e+02	5.56327e+25	1.37227e+02	2.02994e-02	
2.34217e+00	1.29248e+04	3.87406e+14	1.00000e+02	2.22531e+26	1.37227e+02	4.20027e+28	1.36994e+02	2.02472e-02	
2.34241e+00	1.29338e+04	3.87674e+14	1.36994e+02	4.22252e+28	4.00000e+02	5.56327e+25	1.37227e+02	2.00086e-02	
2.34444e+00	1.30101e+04	3.89963e+14	1.00000e+02	2.22531e+26	1.37227e+02	4.22808e+28	1.36996e+02	1.99574e-02	
2.34468e+00	1.30191e+04	3.90232e+14	1.36996e+02	4.25034e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.97237e-02	
2.34670e+00	1.30955e+04	3.92521e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.25590e+28	1.36997e+02	1.96733e-02	
2.34694e+00	1.31044e+04	3.92790e+14	1.36997e+02	4.27815e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.94446e-02	
2.34897e+00	1.31808e+04	3.95079e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.28372e+28	1.36998e+02	1.93949e-02	
2.34921e+00	1.31898e+04	3.95349e+14	1.36998e+02	4.30597e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.91709e-02	
2.35124e+00	1.32661e+04	3.97637e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.31153e+28	1.37000e+02	1.91221e-02	
2.35148e+00	1.32751e+04	3.97907e+14	1.37000e+02	4.33379e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.89027e-02	
2.35350e+00	1.33514e+04	4.00195e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.33935e+28	1.37001e+02	1.88547e-02	
2.35374e+00	1.33605e+04	4.00465e+14	1.37001e+02	4.36160e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.86398e-02	
2.35577e+00	1.34367e+04	4.02752e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.36716e+28	1.37002e+02	1.85925e-02	
2.35601e+00	1.34458e+04	4.03023e+14	1.37002e+02	4.38942e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.83819e-02	
2.35804e+00	1.35221e+04	4.05310e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.39498e+28	1.37004e+02	1.83354e-02	
2.35828e+00	1.35311e+04	4.05582e+14	1.37004e+02	4.41723e+28	4.00000e+02	5.56327e+25	1.37226e+02	1.81291e-02	
2.36030e+00	1.36074e+04	4.07868e+14	1.00000e+02	2.22531e+26	1.37226e+02	4.42280e+28	1.37005e+02	1.80833e-02	
2.36054e+00	1.36165e+04	4.08140e+14	1.37005e+02	4.44505e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.78812e-02	
2.36257e+00	1.36927e+04	4.10426e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.45061e+28	1.37006e+02	1.78361e-02	
2.36281e+00	1.37018e+04	4.10698e+14	1.37006e+02	4.47287e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.76380e-02	
2.36484e+00	1.37780e+04	4.12984e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.47843e+28	1.37007e+02	1.75936e-02	
2.36508e+00	1.37871e+04	4.13256e+14	1.37007e+02	4.50068e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.73995e-02	
2.36710e+00	1.38634e+04	4.15541e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.50625e+28	1.37008e+02	1.73557e-02	
2.36734e+00	1.38725e+04	4.15815e+14	1.37008e+02	4.52850e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.71654e-02	
2.36937e+00	1.39487e+04	4.18099e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.53406e+28	1.37010e+02	1.71224e-02	
2.36961e+00	1.39578e+04	4.18373e+14	1.37010e+02	4.55632e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.69358e-02	
2.37163e+00	1.40340e+04	4.20657e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.56188e+28	1.37011e+02	1.68934e-02	
2.37188e+00	1.40431e+04	4.20931e+14	1.37011e+02	4.58413e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.67105e-02	
2.37390e+00	1.41193e+04	4.23215e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.58970e+28	1.37012e+02	1.66687e-02	
2.37414e+00	1.41285e+04	4.23489e+14	1.37012e+02	4.61195e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.64893e-02	
2.37617e+00	1.42046e+04	4.25773e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.61751e+28	1.37013e+02	1.64482e-02	
2.37641e+00	1.42138e+04	4.26048e+14	1.37013e+02	4.63976e+28	4.00000e+02	5.56327e+25	1.37225e+02	1.62723e-02	
2.37843e+00	1.42900e+04	4.28330e+14	1.00000e+02	2.22531e+26	1.37225e+02	4.64533e+28	1.37014e+02	1.62318e-02	
2.37868e+00	1.42992e+04	4.28606e+14	1.37014e+02	4.66758e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.60592e-02	
2.38070e+00	1.43753e+04	4.30888e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.67314e+28	1.37015e+02	1.60193e-02	
2.38094e+00	1.43845e+04	4.31164e+14	1.37015e+02	4.69540e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.58501e-02	
2.38297e+00	1.44606e+04	4.33446e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.70096e+28	1.37016e+02	1.58108e-02	
2.38321e+00	1.44698e+04	4.33722e+14	1.37016e+02	4.72321e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.56447e-02	
2.38523e+00	1.45459e+04	4.36004e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.72878e+28	1.37018e+02	1.56060e-02	
2.38548e+00	1.45552e+04	4.36281e+14	1.37018e+02	4.75103e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.54431e-02	
2.38750e+00	1.46313e+04	4.38562e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.75659e+28	1.37019e+02	1.54049e-02	
2.38774e+00	1.46405e+04	4.38839e+14	1.37019e+02	4.77885e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.52451e-02	
2.38976e+00	1.47166e+04	4.41119e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.78441e+28	1.37020e+02	1.52074e-02	
2.39001e+00	1.47258e+04	4.41397e+14	1.37020e+02	4.80666e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.50506e-02	
2.39203e+00	1.48019e+04	4.43677e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.81223e+28	1.37021e+02	1.50135e-02	
2.39228e+00	1.48112e+04	4.43955e+14	1.37021e+02	4.83448e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.48596e-02	
2.39430e+00	1.48872e+04	4.46235e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.84004e+28	1.37022e+02	1.48230e-02	
2.39454e+00	1.48965e+04	4.46514e+14	1.37022e+02	4.86230e+28	4.00000e+02	5.56327e+25	1.37224e+02	1.46720e-02	
2.39656e+00	1.49725e+04	4.48793e+14	1.00000e+02	2.22531e+26	1.37224e+02	4.86786e+28	1.37023e+02	1.46359e-02	
2.39681e+00	1.49818e+04	4.49072e+14	1.37023e+02	4.89011e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.44876e-02	
2.39883e+00	1.50579e+04	4.51351e+14	1.00000e+02	2.22531e+26	1.37223e+02	4.89568e+28	1.37024e+02	1.44521e-02	
2.39908e+00	1.50672e+04	4.51630e+14	1.37024e+02	4.91793e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.43065e-02	
2.40110e+00	1.51432e+04	4.53909e+14	1.00000e+02	2.22531e+26	1.37223e+02	4.92349e+28	1.37025e+02	1.42715e-02	
2.40134e+00	1.51525e+04	4.54188e+14	1.37025e+02	4.94574e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.41286e-02	
2.40336e+00	1.52285e+04	4.56466e+14	1.00000e+02	2.22531e+26	1.37223e+02	4.95131e+28	1.37026e+02	1.40940e-02	
2.40361e+00	1.52378e+04	4.56746e+14	1.37026e+02	4.97356e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.39537e-02	
2.40563e+00	1.53138e+04	4.59024e+14	1.00000e+02	2.22531e+26	1.37223e+02	4.97912e+28	1.37027e+02	1.39196e-02	
2.40588e+00	1.53232e+04	4.59305e+14	1.37027e+02	5.00138e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.37818e-02	
2.40789e+00	1.53991e+04	4.61582e+14	1.00000e+02	2.22531e+26	1.37223e+02	5.00694e+28	1.37028e+02	1.37482e-02	
2.40814e+00	1.54085e+04	4.61863e+14	1.37028e+02	5.02919e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.36129e-02	
2.41016e+00	1.54845e+04	4.64140e+14	1.00000e+02	2.22531e+26	1.37223e+02	5.03476e+28	1.37029e+02	1.35797e-02	
2.41041e+00	1.54939e+04	4.64421e+14	1.37029e+02	5.05701e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.34468e-02	
2.41243e+00	1.55698e+04	4.66698e+14	1.00000e+02	2.22531e+26	1.37223e+02	5.06257e+28	1.37030e+02	1.34141e-02	
2.41268e+00	1.55792e+04	4.66979e+14	1.37030e+02	5.08483e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.32836e-02	
2.41469e+00	1.56551e+04	4.69255e+14	1.00000e+02	2.22531e+26	1.37223e+02	5.09039e+28	1.37031e+02	1.32513e-02	
2.41494e+00	1.56645e+04	4.69538e+14	1.37031e+02	5.11264e+28	4.00000e+02	5.56327e+25	1.37223e+02	1.31231e-02	
2.41696e+00	1.57404e+04	4.71813e+14	1.00000e+02	2.22531e+26	1.37223e+02	5.11821e+28	1.37032e+02	1.30913e-02	
2.41721e+00	1.57499e+04	4.72096e+14	1.37032e+02	5.14046e+28	4.00000e+02	5.56327e+25	1.37222e+02	1.29653e-02	
2.41923e+00	1.58258e+04	4.74371e+14	1.00000e+02	2.22531e+26	1.37222e+02	5.14602e+28	1.37032e+02	1.29339e-02	
2.41948e+00	1.58352e+04	4.74654e+14	1.37032e+02	5.16828e+28	4.00000e+02	5.56327e+25	1.37222e+02	1.28101e-02	
2.42149e+00	1.59111e+04	4.76929e+14	1.00000e+02	2.22531e+26	1.37222e+02	5.17384e+28	1.37033e+02	1.27791e-02	
2.42174e+00	1.59205e+04	4.77212e+14	1.37033e+02	5.19609e+28	4.00000e+02	5.56327e+25	1.37222e+02	1.26575e-02	
2.42376e+00	1.59964e+04	4.79487e+14	1.00000e+02	2.22531e+26	1.37222e+02	5.20165e+28	1.37034e+02	1.26270e-02	
2.42401e+00	1.60059e+04	4.79770e+14	1.37034e+02	5.22391e+28	4.00000e+02	5.56327e+25	1.37222e+02	1.25074e-02	
2.42603e+00	1.60817e+04	4.82045e+14	1.00000e+02	2.22531e+26	1.37222e+02	5.22947e+28	1.37035e+02	1.24773e-02	
