TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
8.79822e+00	7.97296e+03	2.38759e+14	9.00450e+01	4.56596e+28	1.14412e+02	1.94500e+26	9.01374e+01	1.28549e-01	
8.79896e+00	7.98495e+03	2.39119e+14	7.66455e+01	2.90338e+26	9.01374e+01	4.58541e+28	9.00451e+01	1.28078e-01	
8.79917e+00	7.98828e+03	2.39218e+14	9.00451e+01	4.61445e+28	1.14721e+02	1.93975e+26	9.01373e+01	1.27694e-01	
8.80012e+00	8.00370e+03	2.39681e+14	9.01373e+01	4.63384e+28	1.15031e+02	1.93452e+26	9.02297e+01	1.27587e-01	
8.80047e+00	8.00946e+03	2.39853e+14	7.65656e+01	2.90641e+26	9.02297e+01	4.65319e+28	9.01373e+01	1.27015e-01	
8.80107e+00	8.01923e+03	2.40146e+14	9.01373e+01	4.68225e+28	1.15343e+02	1.92930e+26	9.02295e+01	1.26833e-01	
8.80200e+00	8.03441e+03	2.40601e+14	7.64871e+01	2.90939e+26	9.02295e+01	4.70155e+28	9.01375e+01	1.26443e-01	
8.80203e+00	8.03488e+03	2.40616e+14	9.01375e+01	4.73064e+28	1.15655e+02	1.92409e+26	9.02295e+01	1.25966e-01	
8.80300e+00	8.05063e+03	2.41087e+14	9.02295e+01	4.74988e+28	1.15968e+02	1.91889e+26	9.03216e+01	1.25951e-01	
8.80356e+00	8.05978e+03	2.41362e+14	7.64101e+01	2.91232e+26	9.03216e+01	4.76907e+28	9.02295e+01	1.25379e-01	
8.80397e+00	8.06649e+03	2.41563e+14	9.02295e+01	4.79819e+28	1.16282e+02	1.91371e+26	9.03214e+01	1.25094e-01	
8.80495e+00	8.08247e+03	2.42042e+14	9.03214e+01	4.81733e+28	1.16597e+02	1.90854e+26	9.04135e+01	1.24886e-01	
8.80514e+00	8.08561e+03	2.42136e+14	7.63345e+01	2.91521e+26	9.04135e+01	4.83641e+28	9.03214e+01	1.24313e-01	
8.80594e+00	8.09855e+03	2.42524e+14	9.03214e+01	4.86557e+28	1.16913e+02	1.90338e+26	9.04133e+01	1.24216e-01	
8.80675e+00	8.11189e+03	2.42924e+14	7.62603e+01	2.91804e+26	9.04133e+01	4.88460e+28	9.03215e+01	1.23741e-01	
8.80693e+00	8.11475e+03	2.43010e+14	9.03215e+01	4.91378e+28	1.17230e+02	1.89824e+26	9.04132e+01	1.23334e-01	
8.80793e+00	8.13104e+03	2.43498e+14	9.04132e+01	4.93276e+28	1.17548e+02	1.89310e+26	9.05050e+01	1.23247e-01	
8.80839e+00	8.13861e+03	2.43725e+14	7.61875e+01	2.92083e+26	9.05050e+01	4.95169e+28	9.04132e+01	1.22675e-01	
8.80893e+00	8.14745e+03	2.43990e+14	9.04132e+01	4.98090e+28	1.17867e+02	1.88798e+26	9.05048e+01	1.22446e-01	
8.80994e+00	8.16398e+03	2.44486e+14	9.05048e+01	4.99978e+28	1.18187e+02	1.88288e+26	9.05965e+01	1.22181e-01	
8.81005e+00	8.16580e+03	2.44540e+14	7.61162e+01	2.92357e+26	9.05965e+01	5.01861e+28	9.05047e+01	1.21608e-01	
8.81095e+00	8.18059e+03	2.44984e+14	9.05047e+01	5.04785e+28	1.18507e+02	1.87778e+26	9.05963e+01	1.21554e-01	
8.81173e+00	8.19345e+03	2.45369e+14	7.60462e+01	2.92625e+26	9.05963e+01	5.06662e+28	9.05048e+01	1.21037e-01	
8.81197e+00	8.19734e+03	2.45485e+14	9.05048e+01	5.09589e+28	1.18829e+02	1.87270e+26	9.05962e+01	1.20657e-01	
8.81300e+00	8.21417e+03	2.45990e+14	9.05962e+01	5.11461e+28	1.19151e+02	1.86763e+26	9.06877e+01	1.20543e-01	
8.81345e+00	8.22158e+03	2.46212e+14	7.59777e+01	2.92889e+26	9.06877e+01	5.13329e+28	9.05962e+01	1.19972e-01	
8.81403e+00	8.23111e+03	2.46498e+14	9.05962e+01	5.16258e+28	1.19475e+02	1.86258e+26	9.06875e+01	1.19756e-01	
8.81507e+00	8.24818e+03	2.47009e+14	9.06875e+01	5.18121e+28	1.19799e+02	1.85754e+26	9.07789e+01	1.19478e-01	
8.81519e+00	8.25018e+03	2.47070e+14	7.59107e+01	2.93148e+26	9.07789e+01	5.19978e+28	9.06874e+01	1.18908e-01	
8.81611e+00	8.26532e+03	2.47523e+14	9.06874e+01	5.22910e+28	1.20124e+02	1.85251e+26	9.07786e+01	1.18850e-01	
8.81695e+00	8.27926e+03	2.47941e+14	7.58450e+01	2.93402e+26	9.07786e+01	5.24762e+28	9.06875e+01	1.18339e-01	
8.81716e+00	8.28259e+03	2.48041e+14	9.06875e+01	5.27696e+28	1.20450e+02	1.84750e+26	9.07785e+01	1.17940e-01	
8.81821e+00	8.29995e+03	2.48562e+14	9.07785e+01	5.29544e+28	1.20777e+02	1.84249e+26	9.08697e+01	1.17845e-01	
8.81875e+00	8.30882e+03	2.48827e+14	7.57808e+01	2.93650e+26	9.08697e+01	5.31386e+28	9.07785e+01	1.17277e-01	
8.81927e+00	8.31743e+03	2.49085e+14	9.07785e+01	5.34323e+28	1.21105e+02	1.83751e+26	9.08695e+01	1.17027e-01	
8.82033e+00	8.33501e+03	2.49612e+14	9.08695e+01	5.36160e+28	1.21433e+02	1.83253e+26	9.09605e+01	1.16784e-01	
8.82057e+00	8.33888e+03	2.49728e+14	7.57181e+01	2.93894e+26	9.09605e+01	5.37993e+28	9.08694e+01	1.16217e-01	
8.82140e+00	8.35268e+03	2.50142e+14	9.08694e+01	5.40932e+28	1.21763e+02	1.82757e+26	9.09603e+01	1.16109e-01	
8.82242e+00	8.36944e+03	2.50644e+14	7.56567e+01	2.94132e+26	9.09603e+01	5.42759e+28	9.08695e+01	1.15651e-01	
8.82248e+00	8.37048e+03	2.50676e+14	9.08695e+01	5.45700e+28	1.22093e+02	1.82263e+26	9.09602e+01	1.15188e-01	
8.82356e+00	8.38835e+03	2.51211e+14	9.09602e+01	5.47523e+28	1.22425e+02	1.81770e+26	9.10510e+01	1.15159e-01	
8.82429e+00	8.40049e+03	2.51575e+14	7.55968e+01	2.94365e+26	9.10510e+01	5.49341e+28	9.09602e+01	1.14594e-01	
8.82465e+00	8.40635e+03	2.51751e+14	9.09602e+01	5.52284e+28	1.22757e+02	1.81278e+26	9.10508e+01	1.14263e-01	
8.82574e+00	8.42444e+03	2.52293e+14	9.10508e+01	5.54097e+28	1.23090e+02	1.80787e+26	9.11415e+01	1.14104e-01	
8.82619e+00	8.43205e+03	2.52522e+14	7.55383e+01	2.94593e+26	9.11415e+01	5.55905e+28	9.10508e+01	1.13541e-01	
8.82683e+00	8.44263e+03	2.52839e+14	9.10508e+01	5.58851e+28	1.23424e+02	1.80298e+26	9.11413e+01	1.13335e-01	
8.82793e+00	8.46093e+03	2.53387e+14	9.11413e+01	5.60654e+28	1.23759e+02	1.79810e+26	9.12318e+01	1.13052e-01	
8.82813e+00	8.46414e+03	2.53483e+14	7.54813e+01	2.94816e+26	9.12318e+01	5.62452e+28	9.11412e+01	1.12490e-01	
8.82904e+00	8.47932e+03	2.53938e+14	9.11412e+01	5.65400e+28	1.24094e+02	1.79324e+26	9.12316e+01	1.12404e-01	
8.83009e+00	8.49674e+03	2.54461e+14	7.54257e+01	2.95033e+26	9.12316e+01	5.67193e+28	9.11413e+01	1.11929e-01	
8.83015e+00	8.49783e+03	2.54494e+14	9.11413e+01	5.70144e+28	1.24431e+02	1.78839e+26	9.12315e+01	1.11470e-01	
8.83127e+00	8.51642e+03	2.55051e+14	9.12315e+01	5.71932e+28	1.24768e+02	1.78356e+26	9.13217e+01	1.11442e-01	
8.83208e+00	8.52986e+03	2.55454e+14	7.53715e+01	2.95245e+26	9.13217e+01	5.73716e+28	9.12315e+01	1.10883e-01	
8.83239e+00	8.53513e+03	2.55611e+14	9.12315e+01	5.76668e+28	1.25106e+02	1.77874e+26	9.13216e+01	1.10534e-01	
8.83352e+00	8.55392e+03	2.56175e+14	9.13216e+01	5.78447e+28	1.25445e+02	1.77393e+26	9.14118e+01	1.10398e-01	
8.83409e+00	8.56353e+03	2.56463e+14	7.53188e+01	2.95452e+26	9.14118e+01	5.80221e+28	9.13216e+01	1.09841e-01	
8.83465e+00	8.57282e+03	2.56741e+14	9.13216e+01	5.83175e+28	1.25785e+02	1.76914e+26	9.14115e+01	1.09595e-01	
8.83579e+00	8.59183e+03	2.57311e+14	9.14115e+01	5.84945e+28	1.26126e+02	1.76436e+26	9.15016e+01	1.09357e-01	
8.83614e+00	8.59773e+03	2.57488e+14	7.52675e+01	2.95653e+26	9.15016e+01	5.86709e+28	9.14115e+01	1.08802e-01	
8.83693e+00	8.61092e+03	2.57884e+14	9.14115e+01	5.89665e+28	1.26467e+02	1.75959e+26	9.15014e+01	1.08653e-01	
8.83808e+00	8.63013e+03	2.58459e+14	9.15014e+01	5.91425e+28	1.26809e+02	1.75484e+26	9.15913e+01	1.08320e-01	
8.83822e+00	8.63248e+03	2.58530e+14	7.52177e+01	2.95849e+26	9.15913e+01	5.93180e+28	9.15012e+01	1.07768e-01	
8.83923e+00	8.64941e+03	2.59038e+14	9.15012e+01	5.96138e+28	1.27153e+02	1.75011e+26	9.15910e+01	1.07709e-01	
8.84032e+00	8.66778e+03	2.59588e+14	7.51693e+01	2.96040e+26	9.15910e+01	5.97888e+28	9.15013e+01	1.07217e-01	
8.84039e+00	8.66883e+03	2.59619e+14	9.15013e+01	6.00849e+28	1.27496e+02	1.74539e+26	9.15909e+01	1.06763e-01	
8.84155e+00	8.68830e+03	2.60203e+14	9.15909e+01	6.02594e+28	1.27841e+02	1.74068e+26	9.16805e+01	1.06737e-01	
8.84246e+00	8.70364e+03	2.60663e+14	7.51223e+01	2.96225e+26	9.16805e+01	6.04335e+28	9.15909e+01	1.06190e-01	
8.84271e+00	8.70791e+03	2.60791e+14	9.15909e+01	6.07297e+28	1.28187e+02	1.73599e+26	9.16804e+01	1.05816e-01	
8.84388e+00	8.72759e+03	2.61381e+14	9.16804e+01	6.09033e+28	1.28533e+02	1.73131e+26	9.17699e+01	1.05712e-01	
8.84462e+00	8.74006e+03	2.61755e+14	7.50768e+01	2.96404e+26	9.17699e+01	6.10764e+28	9.16803e+01	1.05166e-01	
8.84506e+00	8.74738e+03	2.61974e+14	9.16803e+01	6.13728e+28	1.28880e+02	1.72665e+26	9.17697e+01	1.04866e-01	
8.84624e+00	8.76726e+03	2.62570e+14	9.17697e+01	6.15455e+28	1.29228e+02	1.72200e+26	9.18591e+01	1.04691e-01	
8.84682e+00	8.77706e+03	2.62864e+14	7.50327e+01	2.96578e+26	9.18591e+01	6.17177e+28	9.17696e+01	1.04148e-01	
8.84743e+00	8.78724e+03	2.63169e+14	9.17696e+01	6.20143e+28	1.29577e+02	1.71736e+26	9.18588e+01	1.03915e-01	
8.84862e+00	8.80732e+03	2.63771e+14	9.18588e+01	6.21860e+28	1.29927e+02	1.71274e+26	9.19481e+01	1.03674e-01	
8.84905e+00	8.81463e+03	2.63990e+14	7.49901e+01	2.96747e+26	9.19481e+01	6.23573e+28	9.18588e+01	1.03134e-01	
8.84981e+00	8.82749e+03	2.64376e+14	9.18588e+01	6.26540e+28	1.30277e+02	1.70813e+26	9.19478e+01	1.02963e-01	
8.85101e+00	8.84777e+03	2.64984e+14	9.19478e+01	6.28249e+28	1.30628e+02	1.70354e+26	9.20370e+01	1.02663e-01	
8.85131e+00	8.85280e+03	2.65134e+14	7.49489e+01	2.96910e+26	9.20370e+01	6.29952e+28	9.19477e+01	1.02125e-01	
8.85221e+00	8.86812e+03	2.65594e+14	9.19477e+01	6.32921e+28	1.30980e+02	1.69897e+26	9.20367e+01	1.02009e-01	
8.85342e+00	8.88860e+03	2.66208e+14	9.20367e+01	6.34620e+28	1.31333e+02	1.69440e+26	9.21257e+01	1.01657e-01	
8.85360e+00	8.89155e+03	2.66296e+14	7.49092e+01	2.97067e+26	9.21257e+01	6.36315e+28	9.20366e+01	1.01122e-01	
8.85463e+00	8.90914e+03	2.66823e+14	9.20366e+01	6.39285e+28	1.31686e+02	1.68986e+26	9.21254e+01	1.01055e-01	
8.85585e+00	8.92980e+03	2.67443e+14	9.21254e+01	6.40975e+28	1.32040e+02	1.68532e+26	9.22143e+01	1.00656e-01	
8.85592e+00	8.93091e+03	2.67476e+14	7.48709e+01	2.97219e+26	9.22143e+01	6.42660e+28	9.21252e+01	1.00125e-01	
8.85707e+00	8.95053e+03	2.68064e+14	9.21252e+01	6.45633e+28	1.32395e+02	1.68080e+26	9.22139e+01	1.00100e-01	
8.85827e+00	8.97088e+03	2.68674e+14	7.48341e+01	2.97366e+26	9.22139e+01	6.47313e+28	9.21253e+01	9.95952e-02	
8.85830e+00	8.97139e+03	2.68690e+14	9.21253e+01	6.50287e+28	1.32751e+02	1.67630e+26	9.22138e+01	9.91437e-02	
8.85953e+00	8.99231e+03	2.69317e+14	9.22138e+01	6.51963e+28	1.33108e+02	1.67181e+26	9.23023e+01	9.91324e-02	
8.86065e+00	9.01146e+03	2.69891e+14	7.47987e+01	2.97506e+26	9.23023e+01	6.53635e+28	9.22138e+01	9.86063e-02	
8.86076e+00	9.01335e+03	2.69947e+14	9.22138e+01	6.56610e+28	1.33465e+02	1.66734e+26	9.23021e+01	9.81875e-02	
8.86200e+00	9.03445e+03	2.70580e+14	9.23021e+01	6.58278e+28	1.33823e+02	1.66288e+26	9.23906e+01	9.81462e-02	
8.86307e+00	9.05266e+03	2.71126e+14	7.47648e+01	2.97641e+26	9.23906e+01	6.59941e+28	9.23021e+01	9.76233e-02	
8.86325e+00	9.05568e+03	2.71216e+14	9.23021e+01	6.62917e+28	1.34182e+02	1.65843e+26	9.23904e+01	9.72309e-02	
8.86449e+00	9.07698e+03	2.71855e+14	9.23904e+01	6.64575e+28	1.34541e+02	1.65400e+26	9.24786e+01	9.71659e-02	
8.86552e+00	9.09449e+03	2.72380e+14	7.47323e+01	2.97771e+26	9.24786e+01	6.66229e+28	9.23904e+01	9.66462e-02	
8.86575e+00	9.09839e+03	2.72497e+14	9.23904e+01	6.69207e+28	1.34901e+02	1.64958e+26	9.24784e+01	9.62742e-02	
8.86700e+00	9.11987e+03	2.73141e+14	9.24784e+01	6.70857e+28	1.35262e+02	1.64518e+26	9.25666e+01	9.61916e-02	
8.86800e+00	9.13696e+03	2.73653e+14	7.47013e+01	2.97894e+26	9.25666e+01	6.72502e+28	9.24784e+01	9.56752e-02	
8.86826e+00	9.14147e+03	2.73788e+14	9.24784e+01	6.75481e+28	1.35624e+02	1.64079e+26	9.25664e+01	9.53176e-02	
8.86953e+00	9.16313e+03	2.74437e+14	9.25664e+01	6.77122e+28	1.35986e+02	1.63642e+26	9.26544e+01	9.52235e-02	
8.87051e+00	9.18007e+03	2.74945e+14	7.46717e+01	2.98012e+26	9.26544e+01	6.78758e+28	9.25663e+01	9.47105e-02	
8.87080e+00	9.18491e+03	2.75090e+14	9.25663e+01	6.81738e+28	1.36349e+02	1.63206e+26	9.26541e+01	9.43612e-02	
8.87207e+00	9.20676e+03	2.75745e+14	9.26541e+01	6.83370e+28	1.36713e+02	1.62772e+26	9.27420e+01	9.42617e-02	
8.87306e+00	9.22384e+03	2.76257e+14	7.46436e+01	2.98124e+26	9.27420e+01	6.84998e+28	9.26541e+01	9.37522e-02	
8.87335e+00	9.22873e+03	2.76404e+14	9.26541e+01	6.87979e+28	1.37078e+02	1.62339e+26	9.27418e+01	9.34052e-02	
8.87463e+00	9.25076e+03	2.77064e+14	9.27418e+01	6.89603e+28	1.37443e+02	1.61908e+26	9.28295e+01	9.33062e-02	
8.87564e+00	9.26827e+03	2.77589e+14	7.46169e+01	2.98231e+26	9.28295e+01	6.91222e+28	9.27417e+01	9.28003e-02	
8.87591e+00	9.27291e+03	2.77728e+14	9.27417e+01	6.94204e+28	1.37809e+02	1.61478e+26	9.28292e+01	9.24498e-02	
8.87720e+00	9.29512e+03	2.78394e+14	9.28292e+01	6.95819e+28	1.38175e+02	1.61049e+26	9.29168e+01	9.23573e-02	
8.87826e+00	9.31337e+03	2.78941e+14	7.45917e+01	2.98332e+26	9.29168e+01	6.97429e+28	9.28292e+01	9.18549e-02	
8.87849e+00	9.31745e+03	2.79063e+14	9.28292e+01	7.00413e+28	1.38543e+02	1.60622e+26	9.29166e+01	9.14951e-02	
8.87979e+00	9.33984e+03	2.79735e+14	9.29166e+01	7.02019e+28	1.38911e+02	1.60197e+26	9.30040e+01	9.14150e-02	
8.88091e+00	9.35915e+03	2.80314e+14	7.45680e+01	2.98427e+26	9.30040e+01	7.03621e+28	9.29165e+01	9.09162e-02	
8.88109e+00	9.36235e+03	2.80410e+14	9.29165e+01	7.06605e+28	1.39280e+02	1.59773e+26	9.30037e+01	9.05413e-02	
8.88240e+00	9.38493e+03	2.81086e+14	9.30037e+01	7.08203e+28	1.39649e+02	1.59350e+26	9.30910e+01	9.04794e-02	
8.88359e+00	9.40562e+03	2.81707e+14	7.45457e+01	2.98516e+26	9.30910e+01	7.09796e+28	9.30037e+01	8.99843e-02	
8.88371e+00	9.40762e+03	2.81767e+14	9.30037e+01	7.12781e+28	1.40019e+02	1.58929e+26	9.30908e+01	8.95886e-02	
8.88502e+00	9.43037e+03	2.82449e+14	9.30908e+01	7.14371e+28	1.40390e+02	1.58509e+26	9.31779e+01	8.95505e-02	
8.88631e+00	9.45278e+03	2.83120e+14	7.45248e+01	2.98599e+26	9.31779e+01	7.15956e+28	9.30908e+01	8.90592e-02	
8.88634e+00	9.45324e+03	2.83134e+14	9.30908e+01	7.18942e+28	1.40761e+02	1.58091e+26	9.31777e+01	8.86372e-02	
8.88766e+00	9.47617e+03	2.83821e+14	9.31777e+01	7.20523e+28	1.41133e+02	1.57674e+26	9.32646e+01	8.86286e-02	
8.88898e+00	9.49922e+03	2.84512e+14	9.32646e+01	7.22099e+28	1.41506e+02	1.57259e+26	9.33516e+01	8.82000e-02	
8.88906e+00	9.50065e+03	2.84555e+14	7.45055e+01	2.98677e+26	9.33516e+01	7.23672e+28	9.32644e+01	8.77136e-02	
8.89031e+00	9.52232e+03	2.85205e+14	9.32644e+01	7.26659e+28	1.41880e+02	1.56845e+26	9.33512e+01	8.76872e-02	
8.89164e+00	9.54555e+03	2.85901e+14	9.33512e+01	7.28227e+28	1.42254e+02	1.56432e+26	9.34380e+01	8.72883e-02	
8.89185e+00	9.54922e+03	2.86011e+14	7.44876e+01	2.98749e+26	9.34380e+01	7.29792e+28	9.33510e+01	8.68057e-02	
8.89298e+00	9.56883e+03	2.86599e+14	9.33510e+01	7.32779e+28	1.42628e+02	1.56021e+26	9.34376e+01	8.67389e-02	
8.89432e+00	9.59223e+03	2.87301e+14	9.34376e+01	7.34339e+28	1.43004e+02	1.55612e+26	9.35243e+01	8.63835e-02	
8.89468e+00	9.59852e+03	2.87489e+14	7.44711e+01	2.98815e+26	9.35243e+01	7.35895e+28	9.34374e+01	8.59048e-02	
8.89566e+00	9.61570e+03	2.88004e+14	9.34374e+01	7.38883e+28	1.43380e+02	1.55204e+26	9.35239e+01	8.57923e-02	
8.89701e+00	9.63926e+03	2.88711e+14	9.35239e+01	7.40436e+28	1.43756e+02	1.54797e+26	9.36104e+01	8.54859e-02	
8.89754e+00	9.64855e+03	2.88989e+14	7.44561e+01	2.98875e+26	9.36104e+01	7.41983e+28	9.35237e+01	8.50111e-02	
8.89836e+00	9.66291e+03	2.89420e+14	9.35237e+01	7.44972e+28	1.44134e+02	1.54392e+26	9.36101e+01	8.48475e-02	
8.89971e+00	9.68665e+03	2.90131e+14	9.36101e+01	7.46516e+28	1.44512e+02	1.53988e+26	9.36964e+01	8.45954e-02	
8.90044e+00	9.69932e+03	2.90511e+14	7.44426e+01	2.98929e+26	9.36964e+01	7.48056e+28	9.36099e+01	8.41246e-02	
8.90107e+00	9.71047e+03	2.90845e+14	9.36099e+01	7.51045e+28	1.44890e+02	1.53586e+26	9.36961e+01	8.39048e-02	
8.90243e+00	9.73438e+03	2.91562e+14	9.36961e+01	7.52581e+28	1.45269e+02	1.53185e+26	9.37822e+01	8.37121e-02	
8.90337e+00	9.75084e+03	2.92055e+14	7.44305e+01	2.98978e+26	9.37822e+01	7.54113e+28	9.36959e+01	8.32452e-02	
8.90380e+00	9.75839e+03	2.92282e+14	9.36959e+01	7.57103e+28	1.45649e+02	1.52785e+26	9.37819e+01	8.29644e-02	
8.90517e+00	9.78246e+03	2.93003e+14	9.37819e+01	7.58631e+28	1.46030e+02	1.52387e+26	9.38680e+01	8.28360e-02	
8.90634e+00	9.80312e+03	2.93623e+14	7.44199e+01	2.99020e+26	9.38680e+01	7.60155e+28	9.37819e+01	8.23731e-02	
8.90654e+00	9.80665e+03	2.93728e+14	9.37819e+01	7.63145e+28	1.46411e+02	1.51991e+26	9.38677e+01	8.20262e-02	
8.90792e+00	9.83089e+03	2.94455e+14	9.38677e+01	7.64665e+28	1.46792e+02	1.51596e+26	9.39535e+01	8.19672e-02	
8.90930e+00	9.85525e+03	2.95185e+14	9.39535e+01	7.66181e+28	1.47175e+02	1.51202e+26	9.40394e+01	8.15633e-02	
8.90935e+00	9.85617e+03	2.95213e+14	7.44108e+01	2.99057e+26	9.40394e+01	7.67693e+28	9.39533e+01	8.11057e-02	
8.91068e+00	9.87966e+03	2.95917e+14	9.39533e+01	7.70683e+28	1.47557e+02	1.50810e+26	9.40390e+01	8.10906e-02	
8.91207e+00	9.90418e+03	2.96652e+14	9.40390e+01	7.72191e+28	1.47941e+02	1.50419e+26	9.41247e+01	8.07053e-02	
8.91239e+00	9.90999e+03	2.96826e+14	7.44031e+01	2.99088e+26	9.41247e+01	7.73695e+28	9.40387e+01	8.02518e-02	
8.91346e+00	9.92877e+03	2.97389e+14	9.40387e+01	7.76686e+28	1.48325e+02	1.50029e+26	9.41243e+01	8.01578e-02	
8.91485e+00	9.95346e+03	2.98130e+14	9.41243e+01	7.78187e+28	1.48709e+02	1.49641e+26	9.42098e+01	7.98546e-02	
8.91548e+00	9.96460e+03	2.98463e+14	7.43969e+01	2.99113e+26	9.42098e+01	7.79683e+28	9.41241e+01	7.94052e-02	
8.91625e+00	9.97823e+03	2.98872e+14	9.41241e+01	7.82674e+28	1.49095e+02	1.49255e+26	9.42094e+01	7.92278e-02	
8.91765e+00	1.00031e+04	2.99617e+14	9.42094e+01	7.84167e+28	1.49480e+02	1.48869e+26	9.42948e+01	7.90113e-02	
8.91860e+00	1.00200e+04	3.00124e+14	7.43922e+01	2.99132e+26	9.42948e+01	7.85655e+28	9.42093e+01	7.85660e-02	
8.91905e+00	1.00280e+04	3.00365e+14	9.42093e+01	7.88647e+28	1.49867e+02	1.48486e+26	9.42945e+01	7.83007e-02	
8.92046e+00	1.00530e+04	3.01115e+14	9.42945e+01	7.90132e+28	1.50254e+02	1.48103e+26	9.43797e+01	7.81754e-02	
8.92176e+00	1.00762e+04	3.01810e+14	7.43889e+01	2.99145e+26	9.43797e+01	7.91613e+28	9.42944e+01	7.77342e-02	
8.92187e+00	1.00782e+04	3.01868e+14	9.42944e+01	7.94604e+28	1.50641e+02	1.47722e+26	9.43794e+01	7.73767e-02	
8.92328e+00	1.01033e+04	3.02623e+14	9.43794e+01	7.96081e+28	1.51029e+02	1.47343e+26	9.44644e+01	7.73469e-02	
8.92470e+00	1.01286e+04	3.03381e+14	9.44644e+01	7.97555e+28	1.51418e+02	1.46965e+26	9.45495e+01	7.69617e-02	
8.92496e+00	1.01333e+04	3.03520e+14	7.43871e+01	2.99152e+26	9.45495e+01	7.99024e+28	9.44642e+01	7.65260e-02	
8.92612e+00	1.01540e+04	3.04141e+14	9.44642e+01	8.02016e+28	1.51807e+02	1.46588e+26	9.45490e+01	7.64561e-02	
8.92754e+00	1.01794e+04	3.04904e+14	9.45490e+01	8.03482e+28	1.52197e+02	1.46213e+26	9.46339e+01	7.61442e-02	
8.92819e+00	1.01911e+04	3.05254e+14	7.43867e+01	2.99154e+26	9.46339e+01	8.04944e+28	9.45488e+01	7.57126e-02	
8.92897e+00	1.02050e+04	3.05669e+14	9.45488e+01	8.07935e+28	1.52587e+02	1.45839e+26	9.46335e+01	7.55389e-02	
8.93040e+00	1.02306e+04	3.06437e+14	9.46335e+01	8.09394e+28	1.52978e+02	1.45466e+26	9.47183e+01	7.53341e-02	
8.93147e+00	1.02498e+04	3.07014e+14	7.43879e+01	2.99149e+26	9.47183e+01	8.10849e+28	9.46334e+01	7.49066e-02	
8.93183e+00	1.02563e+04	3.07207e+14	9.46334e+01	8.13840e+28	1.53369e+02	1.45095e+26	9.47179e+01	7.46252e-02	
8.93327e+00	1.02820e+04	3.07980e+14	9.47179e+01	8.15291e+28	1.53761e+02	1.44725e+26	9.48024e+01	7.45314e-02	
8.93471e+00	1.03079e+04	3.08755e+14	9.48024e+01	8.16738e+28	1.54153e+02	1.44357e+26	9.48870e+01	7.41582e-02	
8.93479e+00	1.03094e+04	3.08800e+14	7.43904e+01	2.99139e+26	9.48870e+01	8.18182e+28	9.48021e+01	7.37362e-02	
8.93615e+00	1.03338e+04	3.09533e+14	9.48021e+01	8.21173e+28	1.54546e+02	1.43990e+26	9.48865e+01	7.37151e-02	
8.93760e+00	1.03599e+04	3.10313e+14	9.48865e+01	8.22613e+28	1.54940e+02	1.43624e+26	9.49709e+01	7.33665e-02	
8.93815e+00	1.03698e+04	3.10611e+14	7.43945e+01	2.99122e+26	9.49709e+01	8.24049e+28	9.48862e+01	7.29486e-02	
8.93904e+00	1.03860e+04	3.11096e+14	9.48862e+01	8.27041e+28	1.55333e+02	1.43260e+26	9.49704e+01	7.28090e-02	
8.94050e+00	1.04122e+04	3.11881e+14	9.49704e+01	8.28473e+28	1.55728e+02	1.42897e+26	9.50547e+01	7.25822e-02	
8.94154e+00	1.04311e+04	3.12448e+14	7.44000e+01	2.99100e+26	9.50547e+01	8.29902e+28	9.49702e+01	7.21685e-02	
8.94195e+00	1.04385e+04	3.12669e+14	9.49702e+01	8.32893e+28	1.56123e+02	1.42536e+26	9.50543e+01	7.19068e-02	
8.94341e+00	1.04648e+04	3.13458e+14	9.50543e+01	8.34318e+28	1.56518e+02	1.42175e+26	9.51383e+01	7.18053e-02	
8.94487e+00	1.04913e+04	3.14252e+14	9.51383e+01	8.35740e+28	1.56914e+02	1.41817e+26	9.52224e+01	7.14441e-02	
8.94498e+00	1.04933e+04	3.14312e+14	7.44070e+01	2.99072e+26	9.52224e+01	8.37158e+28	9.51380e+01	7.10359e-02	
8.94633e+00	1.05178e+04	3.15046e+14	9.51380e+01	8.40149e+28	1.57311e+02	1.41459e+26	9.52219e+01	7.10086e-02	
8.94780e+00	1.05444e+04	3.15844e+14	9.52219e+01	8.41564e+28	1.57708e+02	1.41103e+26	9.53058e+01	7.06782e-02	
8.94846e+00	1.05563e+04	3.16202e+14	7.44155e+01	2.99038e+26	9.53058e+01	8.42975e+28	9.52216e+01	7.02741e-02	
8.94927e+00	1.05711e+04	3.16643e+14	9.52216e+01	8.45965e+28	1.58105e+02	1.40749e+26	9.53053e+01	7.01148e-02	
4.74438e+00	1.05921e+04	3.17402e+14	1.07468e+02	2.07067e+26	1.07703e+02	2.06614e+26	1.07586e+02	3.67627e-02	
4.74439e+00	1.05924e+04	3.17410e+14	1.07586e+02	4.13681e+26	1.07940e+02	2.06161e+26	1.07703e+02	3.66165e-02	
4.74439e+00	1.05924e+04	3.17411e+14	1.07235e+02	2.07518e+26	1.07703e+02	6.19842e+26	1.07586e+02	3.65817e-02	
4.74442e+00	1.05930e+04	3.17428e+14	1.07586e+02	8.27360e+26	1.08178e+02	2.05707e+26	1.07703e+02	3.65816e-02	
